G,Iter,K,Original_Steps,Train_Acc,Train_Loss,final_test_accuracy,final_test_f1-score,final_test_precision,final_test_recall,m,time,time_comm,time_comm_per_iter,time_comp_per_iter,time_per_iter,time_step,upper_bound
,212,,2486,42.51220801449859,1.6095069009070424,,,,,,,,0.041330575942993164,0.035071611404418945,0.07640218734741211,,
,213,,2499,42.57937700320513,1.6072808909578389,,,,,,,,0.04025149345397949,0.0346987247467041,0.0749502182006836,,
,214,,2511,42.63294956140351,1.6057070035566043,,,,,,,,0.0415194034576416,0.03591489791870117,0.07743430137634277,,
,215,,2524,42.70378817929393,1.6037399324392176,,,,,,,,0.0604250431060791,0.04226255416870117,0.10268759727478027,,
,216,,2540,42.795378399684665,1.6010585531475037,,,,,,,,0.0513916015625,0.034911155700683594,0.0863027572631836,,
,217,,2554,42.89004312034496,1.5986714031001787,,,,,,,,0.041535139083862305,0.036687374114990234,0.07822251319885254,,
,218,,2567,42.95534321372855,1.5967424572744766,,,,,,,,0.04299283027648926,0.035187482833862305,0.07818031311035156,,
,219,,2580,43.03150465657742,1.5945324236801428,,,,,,,,0.041153669357299805,0.03596997261047363,0.07712364196777344,,
,220,,2594,43.10714974913161,1.5921897886575143,,,,,,,,0.04503512382507324,0.03866004943847656,0.0836951732635498,,
,221,,2607,43.1619623655914,1.5903322806201037,,,,,,,,0.05198955535888672,0.03384590148925781,0.08583545684814453,,
,222,,2621,43.235532849503436,1.5881001771019416,,,,,,,,0.05654740333557129,0.03720808029174805,0.09375548362731934,,
,223,,2633,43.30026140684411,1.5864783814321939,,,,,,,,0.04261183738708496,0.03873872756958008,0.08135056495666504,,
,224,,2646,43.36986852062051,1.5847247407369693,,,,,,,,0.7023510932922363,0.03616762161254883,0.7385187149047852,,
,225,,2659,43.44879518072289,1.5829706926819256,,,,,,,,0.036911725997924805,0.03739666938781738,0.07430839538574219,,
,226,,2673,43.526451310861425,1.5812295248924995,,,,,,,,0.03428196907043457,0.05279088020324707,0.08707284927368164,,
,227,,2688,43.619646182495345,1.578457856506464,,,,,,,,0.033794403076171875,0.03800821304321289,0.07180261611938477,,
,228,,2701,43.7013528539659,1.5763437826957407,,,,,,,,0.03436470031738281,0.03759908676147461,0.07196378707885742,,
,229,,2713,43.77190959409594,1.574564960250721,,,,,,,,0.03371262550354004,0.03722977638244629,0.07094240188598633,,
,230,,2724,43.83728408673282,1.57288897170982,,,,,,,,0.034624338150024414,0.03745770454406738,0.0720820426940918,,
,231,,2736,43.88835528723015,1.571376730453724,,,,,,,,0.03519153594970703,0.03555607795715332,0.07074761390686035,,
,232,,2750,43.95590644339279,1.5693653715307063,,,,,,,,0.03563261032104492,0.037642717361450195,0.07327532768249512,,
,233,,2763,44.00022644927536,1.5679833213790275,,,,,,,,0.034180402755737305,0.03784990310668945,0.07203030586242676,,
,234,,2776,44.04976559682654,1.5665209597400698,,,,,,,,0.03258466720581055,0.03550267219543457,0.06808733940124512,,
,235,,2791,44.11148224533716,1.564680109652769,,,,,,,,0.04038572311401367,0.03684186935424805,0.07722759246826172,,
,236,,2806,44.18703175169461,1.5625790740580365,,,,,,,,0.03642129898071289,0.03690147399902344,0.07332277297973633,,
,237,,2817,44.22585732054016,1.561709478576851,,,,,,,,0.0327906608581543,0.0411527156829834,0.0739433765411377,,
,238,,2826,44.25256818986893,1.5610276594156924,,,,,,,,0.0399622917175293,0.0378117561340332,0.0777740478515625,,
,239,,2836,44.29436551358983,1.5599359824770092,,,,,,,,0.03230166435241699,0.03595781326293945,0.06825947761535645,,
,240,,2849,44.34458450456781,1.5584842348860288,,,,,,,,0.03472638130187988,0.03699183464050293,0.07171821594238281,,
,241,,2864,44.42557235232436,1.5562173583903791,,,,,,,,0.04100298881530762,0.03502678871154785,0.07602977752685547,,
,242,,2877,44.48177627000696,1.5544703257427805,,,,,,,,0.03175973892211914,0.03675961494445801,0.06851935386657715,,
,243,,2891,44.55613746537396,1.5523121507470479,,,,,,,,0.03328394889831543,0.04523921012878418,0.07852315902709961,,
,244,,2904,44.62362116511548,1.5504046657197075,,,,,,,,0.03318381309509277,0.038253068923950195,0.07143688201904297,,
,245,,2917,44.693719972546326,1.5484222404998502,,,,,,,,0.034487009048461914,0.03757977485656738,0.0720667839050293,,
,246,,2928,44.75373931623932,1.5466251058778802,,,,,,,,0.03538870811462402,0.037877798080444336,0.07326650619506836,,
,247,,2940,44.82252298263534,1.5449961176940372,,,,,,,,0.03203225135803223,0.0384521484375,0.07048439979553223,,
,248,,2952,44.88067989148864,1.5435567173733298,,,,,,,,0.032913923263549805,0.03849959373474121,0.07141351699829102,,
,249,,2964,44.93783772374198,1.5419554080356632,,,,,,,,0.03311967849731445,0.03854727745056152,0.07166695594787598,,
,250,,2977,45.01513113651647,1.5400250963328628,,,,,,,,0.03627729415893555,0.03815507888793945,0.074432373046875,,
,251,,2990,45.07762805490459,1.5381438887039554,,,,,,,,0.03639340400695801,0.042986154556274414,0.07937955856323242,,
,252,,3003,45.1390625,1.536301164836674,,,,,,,,0.03190112113952637,0.03597855567932129,0.06787967681884766,,
,253,,3016,45.20878277464321,1.534253299927996,,,,,,,,0.03236246109008789,0.035151004791259766,0.06751346588134766,,
,254,,3028,45.263429752066116,1.5326929792190953,,,,,,,,0.03161430358886719,0.03798031806945801,0.0695946216583252,,
,255,,3041,45.32638660302831,1.5309194495551721,,,,,,,,0.035506248474121094,0.03723001480102539,0.07273626327514648,,
,256,,3054,45.39802523762701,1.529160502617392,,,,,,,,0.037165164947509766,0.03297567367553711,0.07014083862304688,,
,257,,3066,45.46145527260855,1.5274490315931262,,,,,,,,0.0692281723022461,0.036901235580444336,0.10612940788269043,,
,258,,3079,45.5207656046814,1.5258939401713931,,,,,,,,0.034490346908569336,0.03484749794006348,0.06933784484863281,,
,259,,3092,45.583623340887016,1.524075740714585,,,,,,,,0.031133413314819336,0.03564882278442383,0.06678223609924316,,
,260,,3106,45.657428295198194,1.5221030870062724,,,,,,,,0.03028702735900879,0.0437159538269043,0.07400298118591309,,
,261,,3119,45.730202984595635,1.5201566903856405,,,,,,,,0.030519485473632812,0.03692817687988281,0.06744766235351562,,
,262,,3132,45.8008748801534,1.5182814578101096,,,,,,,,0.032515764236450195,0.03695392608642578,0.06946969032287598,,
,263,,3144,45.85224106360958,1.5166767233503988,,,,,,,,0.13447141647338867,0.03545880317687988,0.16993021965026855,,
,264,,3156,45.918589896105956,1.514932279483296,,,,,,,,0.02996826171875,0.03647923469543457,0.06644749641418457,,
,265,,3169,45.99853881999842,1.512795119922821,,,,,,,,0.03705739974975586,0.03581690788269043,0.07287430763244629,,
,266,,3180,46.05076741440378,1.5114157191237563,,,,,,,,0.03775191307067871,0.039890289306640625,0.07764220237731934,,
,267,,3193,46.11634788743435,1.5095874323316252,,,,,,,,0.030376672744750977,0.03684830665588379,0.06722497940063477,,
,268,,3205,46.17581023037876,1.507919007270087,,,,,,,,0.031156301498413086,0.035302162170410156,0.06645846366882324,,
,269,,3215,46.21992290920417,1.506878725718562,,,,,,,,0.03677868843078613,0.0395357608795166,0.07631444931030273,,
,270,,3224,46.255726820934925,1.5060623779005506,,,,,,,,0.10131716728210449,0.0361630916595459,0.1374802589416504,,
,271,,3233,46.301010531206444,1.5048145161226665,,,,,,,,0.03400468826293945,0.037962913513183594,0.07196760177612305,,
,272,,3243,46.35923266944573,1.5032719601240931,,,,,,,,0.037325143814086914,0.0354456901550293,0.07277083396911621,,
,273,,3253,46.408438510081574,1.5020003653364185,,,,,,,,0.04784536361694336,0.03528881072998047,0.08313417434692383,,
,274,,3264,46.47233087896917,1.500190148842247,,,,,,,,0.03986978530883789,0.03701639175415039,0.07688617706298828,,
,275,,3277,46.53600076394194,1.4983768409477853,,,,,,,,0.03186154365539551,0.03719210624694824,0.06905364990234375,,
,276,,3289,46.59289846247526,1.4968310112321075,,,,,,,,0.034004926681518555,0.03562021255493164,0.0696251392364502,,
,277,,3300,46.63603777878926,1.4956616549600255,,,,,,,,0.033202409744262695,0.035961151123046875,0.06916356086730957,,
,278,,3312,46.70256991685563,1.493916393622108,,,,,,,,0.033339738845825195,0.0355679988861084,0.0689077377319336,,
,279,,3323,46.77047235196625,1.492150633818695,,,,,,,,0.03252601623535156,0.03672146797180176,0.06924748420715332,,
,280,,3335,46.83699894910674,1.4902419868973957,,,,,,,,0.08399820327758789,0.035387516021728516,0.1193857192993164,,
,281,,3346,46.88762531797097,1.48859002416674,,,,,,,,0.034850358963012695,0.035233497619628906,0.0700838565826416,,
,282,,3356,46.93840444577055,1.4871217721409393,,,,,,,,0.03732109069824219,0.03489255905151367,0.07221364974975586,,
,283,,3367,46.99674721189591,1.4854494214128733,,,,,,,,0.04030203819274902,0.03709816932678223,0.07740020751953125,,
,284,,3379,47.06113868721292,1.4835847123694441,,,,,,,,0.037206172943115234,0.03609657287597656,0.0733027458190918,,
,285,,3390,47.10576355043568,1.4822841905738753,,,,,,,,0.03463459014892578,0.035634517669677734,0.07026910781860352,,
,286,,3399,47.15072175578141,1.4810959017602932,,,,,,,,0.0323338508605957,0.03667712211608887,0.06901097297668457,,
,287,,3408,47.200492140443664,1.479901151740355,,,,,,,,0.036712646484375,0.03628873825073242,0.07300138473510742,,
,288,,3418,47.24668595283433,1.4783772744059633,,,,,,,,0.03545522689819336,0.03529763221740723,0.07075285911560059,,
,289,,3428,47.29854315758726,1.4769288862565295,,,,,,,,0.03275299072265625,0.042870521545410156,0.0756235122680664,,
,290,,3437,47.34204297159505,1.4756255242101044,,,,,,,,0.03936004638671875,0.03778862953186035,0.0771486759185791,,
,291,,3447,47.3869825708061,1.4741865931506222,,,,,,,,0.03298354148864746,0.03719830513000488,0.07018184661865234,,
,292,,3458,47.43512016794556,1.4726397711772874,,,,,,,,0.03417325019836426,0.03395533561706543,0.06812858581542969,,
,293,,3466,47.46768019644663,1.4717584080387938,,,,,,,,0.05139756202697754,0.03840923309326172,0.08980679512023926,,
,294,,3474,47.50774607292117,1.470608536237674,,,,,,,,0.7363498210906982,0.03652071952819824,0.7728705406188965,,
,295,,3482,47.548526240115024,1.469458123413329,,,,,,,,0.03324556350708008,0.04067873954772949,0.07392430305480957,,
,296,,3489,47.58080427607978,1.4686371478558817,,,,,,,,0.03216981887817383,0.03731703758239746,0.06948685646057129,,
,297,,3497,47.62974230493916,1.4675130142223367,,,,,,,,0.02829909324645996,0.036693572998046875,0.06499266624450684,,
,298,,3504,47.67690027146735,1.4663881787426396,,,,,,,,0.03337264060974121,0.037834882736206055,0.07120752334594727,,
,299,,3512,47.72273699215966,1.465143910030026,,,,,,,,0.03898167610168457,0.03565382957458496,0.07463550567626953,,
,300,,3521,47.770332717190385,1.4638956531107814,,,,,,,,0.027985095977783203,0.03785967826843262,0.06584477424621582,,
,301,,3529,47.803323166406585,1.4629252785223001,,,,,,,,0.02768111228942871,0.038503408432006836,0.06618452072143555,,
,302,,3537,47.84324133050248,1.4618975427449339,,,,,,,,0.03656721115112305,0.03833317756652832,0.07490038871765137,,
,303,,3545,47.8847443863861,1.4608407314136436,,,,,,,,0.027918338775634766,0.039498329162597656,0.06741666793823242,,
,304,,3554,47.93324764051275,1.4595736952631677,,,,,,,,0.031563520431518555,0.03798794746398926,0.06955146789550781,,
,305,,3564,47.986901250175585,1.4581612220617255,,,,,,,,0.028600454330444336,0.037816762924194336,0.06641721725463867,,
,306,,3575,48.01760957849041,1.4569385208950176,,,,,,,,0.02816486358642578,0.03846478462219238,0.06662964820861816,,
,307,,3587,48.07048150732729,1.455527319810435,,,,,,,,0.0330500602722168,0.045323848724365234,0.07837390899658203,,
,308,,3600,48.1122236128494,1.4541659184462494,,,,,,,,0.02904486656188965,0.03939175605773926,0.0684366226196289,,
,309,,3613,48.16838714147153,1.4525068173803124,,,,,,,,0.039437294006347656,0.04034280776977539,0.07978010177612305,,
,310,,3626,48.23277647383681,1.4507683313524138,,,,,,,,0.03253889083862305,0.03726625442504883,0.06980514526367188,,
,311,,3640,48.30319075780498,1.448922136573346,,,,,,,,0.029269933700561523,0.036719560623168945,0.06598949432373047,,
,312,,3654,48.39318742293465,1.446703818060364,,,,,,,,0.030634403228759766,0.03732466697692871,0.06795907020568848,,
,313,,3666,48.44667486003004,1.4451107899803186,,,,,,,,0.030973196029663086,0.03577160835266113,0.06674480438232422,,
,314,,3677,48.501106194690266,1.4437251480046518,,,,,,,,0.02898240089416504,0.03737807273864746,0.0663604736328125,,
,315,,3689,48.56451010991994,1.4419554763610656,,,,,,,,0.029361963272094727,0.03630805015563965,0.06567001342773438,,
,316,,3700,48.625439723988634,1.4403516880885974,,,,,,,,0.030849695205688477,0.0362246036529541,0.06707429885864258,,
,317,,3712,48.687204989885366,1.4386295004073402,,,,,,,,0.03145408630371094,0.03760075569152832,0.06905484199523926,,
,318,,3723,48.73857066021245,1.437152411071261,,,,,,,,0.031073570251464844,0.03449749946594238,0.06557106971740723,,
,319,,3733,48.78386080193107,1.435943379068132,,,,,,,,0.02872180938720703,0.03532981872558594,0.06405162811279297,,
,320,,3745,48.84331974334982,1.4343447177368744,,,,,,,,0.03136634826660156,0.03721141815185547,0.06857776641845703,,
,321,,3757,48.89906728847435,1.432982647374554,,,,,,,,0.028784751892089844,0.034712791442871094,0.06349754333496094,,
,322,,3768,48.94089610734689,1.4318238181989411,,,,,,,,0.04655027389526367,0.03587937355041504,0.08242964744567871,,
,323,,3777,48.9777998674619,1.4309550641641624,,,,,,,,0.03113722801208496,0.03679084777832031,0.06792807579040527,,
,324,,3786,49.00709044030147,1.4301067421156706,,,,,,,,0.02985405921936035,0.03704714775085449,0.06690120697021484,,
,325,,3797,49.06600197758734,1.4285259835023707,,,,,,,,0.03280496597290039,0.03578329086303711,0.0685882568359375,,
,326,,3808,49.118821480215594,1.427096279040605,,,,,,,,0.029608964920043945,0.038576364517211914,0.06818532943725586,,
,327,,3819,49.170926726962904,1.4256212979625362,,,,,,,,0.02837085723876953,0.038606882095336914,0.06697773933410645,,
,328,,3828,49.21210932391788,1.4245294241104256,,,,,,,,0.03052353858947754,0.03594350814819336,0.0664670467376709,,
,329,,3837,49.25106001304631,1.4233415846343709,,,,,,,,0.032433271408081055,0.03566765785217285,0.0681009292602539,,
,330,,3847,49.29611255692908,1.422141736099743,,,,,,,,0.030652523040771484,0.0374140739440918,0.06806659698486328,,
,331,,3857,49.341336794289425,1.4209338345767488,,,,,,,,0.02844381332397461,0.03773188591003418,0.06617569923400879,,
,332,,3867,49.39239482200647,1.4195987934254848,,,,,,,,0.03674030303955078,0.0372769832611084,0.07401728630065918,,
,333,,3877,49.434715945771465,1.4183457048861121,,,,,,,,0.026746511459350586,0.03686404228210449,0.06361055374145508,,
,334,,3886,49.461387350251194,1.4175017014092166,,,,,,,,0.027276277542114258,0.03642988204956055,0.0637061595916748,,
,335,,3897,49.5026493256262,1.4163185942316778,,,,,,,,0.02687668800354004,0.0356903076171875,0.06256699562072754,,
,336,,3910,49.565116502368454,1.4145577572800618,,,,,,,,0.02519679069519043,0.03739142417907715,0.06258821487426758,,
,337,,3919,49.60363711840593,1.4133826431251053,,,,,,,,0.028800010681152344,0.04425668716430664,0.07305669784545898,,
,338,,3929,49.64485921773474,1.4120506290777792,,,,,,,,0.029383420944213867,0.03749680519104004,0.0668802261352539,,
,339,,3941,49.70587768322113,1.4103861349665312,,,,,,,,0.029117107391357422,0.037686824798583984,0.0668039321899414,,
,340,,3952,49.74865421152628,1.409258435989319,,,,,,,,0.028471946716308594,0.04044532775878906,0.06891727447509766,,
,341,,3963,49.79474548440066,1.4080057727878454,,,,,,,,0.027189016342163086,0.03674650192260742,0.06393551826477051,,
,342,,3975,49.83904734920035,1.4066998070291004,,,,,,,,0.027838468551635742,0.03631424903869629,0.06415271759033203,,
,343,,3988,49.89762457637756,1.4048985188739112,,,,,,,,0.02728128433227539,0.036405086517333984,0.06368637084960938,,
,344,,4000,49.955809660868475,1.4034692996889353,,,,,,,,0.03090214729309082,0.03741741180419922,0.06831955909729004,,
,345,,4011,49.99181018345189,1.4023768293593062,,,,,,,,0.031058311462402344,0.0357511043548584,0.06680941581726074,,
,346,,4023,50.04160445439841,1.4009796367662333,,,,,,,,0.028900146484375,0.03734707832336426,0.06624722480773926,,
,347,,4036,50.099993798834184,1.3993154192348893,,,,,,,,0.0653996467590332,0.03689980506896973,0.10229945182800293,,
,348,,4047,50.14764996907854,1.3979711260270093,,,,,,,,0.02836012840270996,0.036238670349121094,0.06459879875183105,,
,349,,4058,50.19774577525595,1.3966940243500332,,,,,,,,0.02817845344543457,0.03544902801513672,0.06362748146057129,,
,350,,4070,50.24750953142295,1.395218103787237,,,,,,,,0.029229402542114258,0.037117958068847656,0.06634736061096191,,
,351,,4080,50.28140718930192,1.3942367227638468,,,,,,,,0.029506206512451172,0.03660297393798828,0.06610918045043945,,
,352,,4090,50.32852466038429,1.3931144712460946,,,,,,,,0.030333518981933594,0.03606081008911133,0.06639432907104492,,
,353,,4101,50.36921762480166,1.3919376066707163,,,,,,,,0.05469036102294922,0.03531694412231445,0.09000730514526367,,
,354,,4113,50.425185590848244,1.390379480396255,,,,,,,,0.032778263092041016,0.03649473190307617,0.06927299499511719,,
,355,,4124,50.47563417890521,1.3890259785344599,,,,,,,,0.03191542625427246,0.037938594818115234,0.0698540210723877,,
,356,,4135,50.5227877980874,1.387713455707015,,,,,,,,0.027916431427001953,0.03599429130554199,0.06391072273254395,,
,357,,4147,50.584640917320456,1.3859984433331891,,,,,,,,0.02907705307006836,0.03750038146972656,0.06657743453979492,,
,358,,4159,50.63447767481045,1.384616831742562,,,,,,,,0.029781818389892578,0.0371551513671875,0.06693696975708008,,
,359,,4170,50.67593926299364,1.3833836433698805,,,,,,,,0.03292965888977051,0.0354619026184082,0.06839156150817871,,
,360,,4181,50.719053034837785,1.3822154828134092,,,,,,,,0.02906656265258789,0.03697991371154785,0.06604647636413574,,
,361,,4193,50.77406887907365,1.3807566348448193,,,,,,,,0.02866196632385254,0.03745841979980469,0.06612038612365723,,
,362,,4205,50.825794548268064,1.3793865679135362,,,,,,,,0.02927112579345703,0.03920483589172363,0.06847596168518066,,
,363,,4215,50.86799370621066,1.3782067417108574,,,,,,,,0.03356003761291504,0.039272308349609375,0.07283234596252441,,
,364,,4225,50.91702701101765,1.3769489932624546,,,,,,,,0.028450965881347656,0.03718066215515137,0.06563162803649902,,
,365,,4237,50.97275546367395,1.3754339892683598,,,,,,,,0.03536534309387207,0.03485751152038574,0.07022285461425781,,
,366,,4249,51.02596006596772,1.3739507888507552,,,,,,,,0.0307314395904541,0.037563323974609375,0.06829476356506348,,
,367,,4262,51.08962125660599,1.372258606621605,,,,,,,,0.028878211975097656,0.035858154296875,0.06473636627197266,,
,368,,4275,51.15106544901065,1.3705215365705434,,,,,,,,0.03134608268737793,0.036492347717285156,0.06783843040466309,,
,369,,4287,51.198920023350844,1.36906224298733,,,,,,,,0.029036521911621094,0.0381009578704834,0.06713747978210449,,
,370,,4297,51.235803727431566,1.3679318725161145,,,,,,,,0.028702735900878906,0.03823232650756836,0.06693506240844727,,
,371,,4306,51.28007671742415,1.366910976404043,,,,,,,,0.036629676818847656,0.03055596351623535,0.06718564033508301,,
,372,,4314,51.30453068801485,1.3662676251647536,,,,,,,,0.0455169677734375,0.04004859924316406,0.08556556701660156,,
,373,,4323,51.342697117054534,1.365203849976465,,,,,,,,0.6913292407989502,0.03693389892578125,0.7282631397247314,,
,374,,4333,51.38255169227215,1.3640223376035086,,,,,,,,0.030205249786376953,0.036097049713134766,0.06630229949951172,,
,375,,4345,51.44100622048151,1.362404323927415,,,,,,,,0.030958890914916992,0.03574848175048828,0.06670737266540527,,
,376,,4356,51.480452142939214,1.3612631139566966,,,,,,,,0.030330419540405273,0.03487229347229004,0.06520271301269531,,
,377,,4365,51.50892959522991,1.3603904454022613,,,,,,,,0.029353857040405273,0.035692453384399414,0.06504631042480469,,
,378,,4374,51.537647328069575,1.359479853972813,,,,,,,,0.0287325382232666,0.03588461875915527,0.06461715698242188,,
,379,,4384,51.56695969859573,1.3586395818087524,,,,,,,,0.02623128890991211,0.040702104568481445,0.06693339347839355,,
,380,,4395,51.61214554151008,1.35747814038779,,,,,,,,0.03129887580871582,0.036081790924072266,0.06738066673278809,,
,381,,4408,51.66877199954582,1.3559802187008347,,,,,,,,0.026774168014526367,0.03589797019958496,0.06267213821411133,,
,382,,4420,51.716255237232474,1.3546815936247147,,,,,,,,0.025151491165161133,0.03623843193054199,0.061389923095703125,,
,383,,4432,51.76171654432524,1.3532874705370799,,,,,,,,0.025198936462402344,0.03724408149719238,0.06244301795959473,,
,384,,4447,51.83560776589758,1.3512971850092395,,,,,,,,0.027759075164794922,0.03667306900024414,0.06443214416503906,,
,385,,4461,51.902417816672276,1.349486693823399,,,,,,,,0.02578568458557129,0.03617572784423828,0.06196141242980957,,
,386,,4473,51.958501174890905,1.3480625135931104,,,,,,,,0.026632308959960938,0.04209160804748535,0.06872391700744629,,
,387,,4484,51.99868846969528,1.3469098645007365,,,,,,,,0.031165599822998047,0.0367887020111084,0.06795430183410645,,
,388,,4496,52.05248803295113,1.3455492288033308,,,,,,,,0.031180620193481445,0.03704643249511719,0.06822705268859863,,
,389,,4511,52.11985465438811,1.3437035014269436,,,,,,,,0.02667546272277832,0.03780674934387207,0.06448221206665039,,
,390,,4525,52.179653799358476,1.3419824665422597,,,,,,,,0.0269472599029541,0.036724090576171875,0.06367135047912598,,
,391,,4538,52.237854306826954,1.340369849858593,,,,,,,,0.026007652282714844,0.03631019592285156,0.062317848205566406,,
,392,,4550,52.276633483665165,1.3391631104657937,,,,,,,,0.030173301696777344,0.03847837448120117,0.06865167617797852,,
,393,,4562,52.324465167306634,1.3378030681024775,,,,,,,,0.02433323860168457,0.03663516044616699,0.06096839904785156,,
,394,,4574,52.36965204070467,1.3365020006829909,,,,,,,,0.028328418731689453,0.035912275314331055,0.06424069404602051,,
,395,,4586,52.417671614100186,1.3352335594493752,,,,,,,,0.03638505935668945,0.03531503677368164,0.0717000961303711,,
,396,,4599,52.474425944063555,1.333763953394723,,,,,,,,0.030725955963134766,0.03700423240661621,0.06773018836975098,,
,397,,4612,52.52611231687466,1.332251923325159,,,,,,,,0.028670310974121094,0.03920316696166992,0.06787347793579102,,
,398,,4624,52.578065807987876,1.3308827651464816,,,,,,,,0.027434587478637695,0.043450117111206055,0.07088470458984375,,
,399,,4634,52.61738578680203,1.3297510649373834,,,,,,,,0.028050899505615234,0.0371394157409668,0.06519031524658203,,
,400,,4644,52.64845349714409,1.3288221612354478,,,,,,,,0.02588033676147461,0.03637242317199707,0.06225275993347168,,
,401,,4654,52.68778900957092,1.3277742888700004,,,,,,,,0.025964736938476562,0.03657197952270508,0.06253671646118164,,
,402,,4664,52.72326698143578,1.3268110439769196,,,,,,,,0.02649855613708496,0.03589749336242676,0.06239604949951172,,
,403,,4676,52.77380124157123,1.3254848092259048,,,,,,,,0.030689239501953125,0.03746652603149414,0.06815576553344727,,
,404,,4689,52.83047817269719,1.3239195714578569,,,,,,,,0.02613234519958496,0.0361478328704834,0.06228017807006836,,
,405,,4702,52.8828499201703,1.3224322408095466,,,,,,,,0.024572372436523438,0.03719973564147949,0.06177210807800293,,
,406,,4715,52.94090330113576,1.3208791708263588,,,,,,,,0.02641439437866211,0.04166102409362793,0.06807541847229004,,
,407,,4727,52.98074377977766,1.3195194486762698,,,,,,,,0.026643753051757812,0.03728675842285156,0.06393051147460938,,
,408,,4737,53.01769677760169,1.3185328206785474,,,,,,,,0.029700279235839844,0.03580164909362793,0.06550192832946777,,
,409,,4747,53.058777016341594,1.317379778903586,,,,,,,,0.025098085403442383,0.03794741630554199,0.06304550170898438,,
,410,,4757,53.09425474825064,1.3163409060180902,,,,,,,,0.03762030601501465,0.03539276123046875,0.0730130672454834,,
,411,,4767,53.13894576573739,1.3151805294567818,,,,,,,,0.0693051815032959,0.036229610443115234,0.10553479194641113,,
,412,,4777,53.1814847802169,1.3140717047089834,,,,,,,,0.03314638137817383,0.03683042526245117,0.069976806640625,,
,413,,4787,53.22482616196999,1.3129101752960934,,,,,,,,0.03312253952026367,0.03729104995727539,0.07041358947753906,,
,414,,4798,53.27382504824996,1.3116211639488176,,,,,,,,0.04159235954284668,0.03591656684875488,0.07750892639160156,,
,415,,4810,53.31637962433009,1.3104214632213735,,,,,,,,0.02979254722595215,0.036914825439453125,0.06670737266540527,,
,416,,4823,53.35997094079186,1.309083199552943,,,,,,,,0.028693199157714844,0.037404775619506836,0.06609797477722168,,
,417,,4835,53.41438480252601,1.3075998096702757,,,,,,,,0.031889915466308594,0.036040544509887695,0.06793045997619629,,
,418,,4849,53.46290322580645,1.3061537767444893,,,,,,,,0.028405189514160156,0.03731417655944824,0.0657193660736084,,
,419,,4861,53.50261288163517,1.3050889644179415,,,,,,,,0.0291140079498291,0.035964012145996094,0.0650780200958252,,
,420,,4872,53.54124929367648,1.3040602455781207,,,,,,,,0.026839017868041992,0.03584623336791992,0.06268525123596191,,
,421,,4882,53.57179474034962,1.3031629182334221,,,,,,,,0.027832984924316406,0.03944516181945801,0.06727814674377441,,
